,year,date,team1,team1_score,team2,team2_score
1954,2023,2022-12-10,Purdue Fort Wayne,65,Missouri St.,61
1955,2023,2022-12-10,UTRGV,95,Houston Christian,82
1956,2023,2022-12-10,St. Thomas (MN),76,Idaho St.,70
1957,2023,2022-12-10,UC Santa Barbara,67,Pepperdine,64
1958,2023,2022-12-10,Alcorn,68,Southern Ill.,74
1959,2023,2022-12-10,Gardner-Webb,43,Old Dominion,44
1960,2023,2022-12-10,New Orleans,61,Portland,100
1961,2023,2022-12-10,Louisiana Tech,65,Wyoming,92
1962,2023,2022-12-10,Saint Martin's,58,Weber St.,82
1963,2023,2022-12-10,Northern Colo.,70,CSUN,63
1964,2023,2022-12-10,Portland St.,49,Cal Poly,72
1965,2023,2022-12-10,California Baptist,76,San Diego,73
1966,2023,2022-12-10,TCU,83,SMU,75
1967,2023,2022-12-10,Creighton,80,BYU,83
1968,2023,2022-12-11,LMU (CA),67,Utah St.,79
1969,2023,2022-12-11,St. Bonaventure,57,Iona,72
1970,2023,2022-12-11,Tarleton St.,49,UCF,75
1971,2023,2022-12-11,Calumet Col.,49,Miami (OH),85
1972,2023,2022-12-11,Maine,50,Merrimack,47
1973,2023,2022-12-11,Eastern Mich.,60,Niagara,67
1974,2023,2022-12-11,Central Conn. St.,77,Fordham,90
1975,2023,2022-12-11,Coppin St.,75,East Carolina,84
1976,2023,2022-12-11,JWU (Charlotte),69,Elon,101
1977,2023,2022-12-11,Ohio,81,Youngstown St.,79
1978,2023,2022-12-11,North Greenville,67,Col. of Charleston,96
1979,2023,2022-12-11,NJIT,71,FDU,73
1980,2023,2022-12-11,Prairie View,51,Northwestern,61
1981,2023,2022-12-11,Oklahoma St.,65,Virginia Tech,70
1982,2023,2022-12-11,Paul Quinn,40,SFA,103
1983,2023,2022-12-11,ETSU,57,Morehead St.,61
1984,2023,2022-12-11,Jackson St.,72,Akron,85
1985,2023,2022-12-11,Bryant,104,Manhattan,97
1986,2023,2022-12-11,Siena,64,Delaware,75
1987,2023,2022-12-11,North Park,63,Milwaukee,92
1988,2023,2022-12-11,Rust,65,Nicholls,85
1989,2023,2022-12-11,UIW,50,Kansas St.,98
1990,2023,2022-12-11,Chicago St.,74,UT Martin,75
1991,2023,2022-12-11,Lipscomb,85,Tennessee St.,90
1992,2023,2022-12-11,North American,47,Texas Southern,95
1993,2023,2022-12-11,Bowling Green,86,Hampton,72
1994,2023,2022-12-11,Peru St.,72,Colorado St.,115
1995,2023,2022-12-11,Indiana St.,85,Southern Ind.,88
1996,2023,2022-12-11,Marquette,79,Notre Dame,64
1997,2023,2022-12-11,Navy,71,Towson,69
1998,2023,2022-12-11,New Mexico St.,73,Duquesne,60
1999,2023,2022-12-11,Tennessee,56,Maryland,53
2000,2023,2022-12-11,UC Riverside,76,Idaho,74
2001,2023,2022-12-11,McNeese,40,Iowa St.,77
2002,2023,2022-12-11,Presbyterian,57,South Carolina,68
2003,2023,2022-12-11,Waldorf,54,North Dakota St.,99
2004,2023,2022-12-11,Wisconsin,78,Iowa,75
2005,2023,2022-12-11,Seton Hall,45,Rutgers,43
2006,2023,2022-12-11,Howard,60,VCU,70
2007,2023,2022-12-11,Massachusetts,71,Hofstra,56
2008,2023,2022-12-11,Cal St. East Bay,79,Pacific,73
2009,2023,2022-12-11,Oregon St.,54,Texas A&M,72
2010,2023,2022-12-11,Mississippi St.,69,Minnesota,51
2011,2023,2022-12-11,Saint Francis (PA),66,Hawaii,90
2012,2023,2022-12-12,Spalding,53,IUPUI,75
2013,2023,2022-12-12,Sacred Heart,64,Stony Brook,71
2014,2023,2022-12-12,St. Joseph's (ME),61,New Hampshire,104
2015,2023,2022-12-12,South Alabama,78,Alabama A&M,71
2016,2023,2022-12-12,Columbia,57,Lafayette,45
2017,2023,2022-12-12,Yale,77,Fairfield,64
2018,2023,2022-12-12,Philander Smith,54,Little Rock,83
2019,2023,2022-12-12,Monmouth,71,Syracuse,86
2020,2023,2022-12-12,Liberty,70,Oral Roberts,84
2021,2023,2022-12-12,La. Christian,63,Louisiana,98
2022,2023,2022-12-12,South Fla.,72,UNI,69
2023,2023,2022-12-12,Rice,81,Texas,87
2024,2023,2022-12-12,Lindsey Wilson,61,Austin Peay,86
2025,2023,2022-12-12,NIU,67,Gonzaga,88
2026,2023,2022-12-12,Arizona St.,73,Creighton,71
2027,2023,2022-12-12,North Central (MN),48,North Dakota,99
2028,2023,2022-12-12,Mt. Marty,56,South Dakota St.,85
2029,2023,2022-12-12,UC San Diego,58,San Diego,84
2030,2023,2022-12-12,Kennesaw St.,54,San Diego St.,88
2031,2023,2022-12-12,San Diego Christian,68,UC Santa Barbara,81
2032,2023,2022-12-12,San Francisco,64,New Mexico,67
2033,2023,2022-12-13,Bethel (TN),75,UT Martin,103
2034,2023,2022-12-13,Midland,72,Omaha,104
2035,2023,2022-12-13,Longwood,63,St. Francis Brooklyn,57
2036,2023,2022-12-13,Coppin St.,71,George Washington,83
2037,2023,2022-12-13,VMI,61,American,69
2038,2023,2022-12-13,Furman,73,NC State,92
2039,2023,2022-12-13,Dartmouth,59,Boston U.,67
2040,2023,2022-12-13,UMBC,72,Loyola Maryland,69
2041,2023,2022-12-13,Princeton,64,Iona,70
2042,2023,2022-12-13,Saint Peter's,58,Hartford,57
2043,2023,2022-12-13,UMass Lowell,75,Rhode Island,77
2044,2023,2022-12-13,Stonehill,56,Boston College,63
2045,2023,2022-12-13,Southern U.,59,Xavier,79
2046,2023,2022-12-13,Marshall,67,UNC Greensboro,75
2047,2023,2022-12-13,FDU,48,Richmond,77
2048,2023,2022-12-13,The Citadel,67,North Carolina,100
2049,2023,2022-12-13,N.C. Central,57,LSU,67
2050,2023,2022-12-13,UNC Asheville,94,South Carolina St.,84
2051,2023,2022-12-13,Edward Waters,47,Florida A&M,58
2052,2023,2022-12-13,Mississippi Val.,48,Wichita St.,71
2053,2023,2022-12-13,Eastern Wash.,70,Texas Tech,77
2054,2023,2022-12-13,Chicago St.,65,Murray St.,66
2055,2023,2022-12-13,Mary Hardin-Baylor,71,Texas St.,65
2056,2023,2022-12-13,Green Bay,61,St. Thomas (MN),82
2057,2023,2022-12-13,Lincoln (MO),51,Southern Ill.,88
2058,2023,2022-12-13,Southern Miss.,91,Lamar University,65
2059,2023,2022-12-13,Prairie View,61,UIC,70
2060,2023,2022-12-13,N.C. A&T,46,Houston,74
2061,2023,2022-12-13,SAGU American Indian,54,Utah Valley,100
2062,2023,2022-12-13,FIU,59,Howard,71
2063,2023,2022-12-13,A&M-Corpus Christi,61,Arizona,99
2064,2023,2022-12-13,USC Upstate,63,Florida St.,80
2065,2023,2022-12-13,UTSA,70,Utah,91
2066,2023,2022-12-13,New Orleans,50,Boise St.,91
2067,2023,2022-12-13,Memphis,88,Alabama,91
2068,2023,2022-12-13,Holy Names,55,UC Davis,107
2069,2023,2022-12-13,Stanislaus St.,56,Pacific,80
2070,2023,2022-12-13,Portland St.,75,Santa Clara,78
2071,2023,2022-12-13,Cal Poly,68,Washington,74
2072,2023,2022-12-14,William Peace,58,Campbell,97
2073,2023,2022-12-14,Radford,62,VCU,70
2074,2023,2022-12-14,Wright St.,54,Akron,66
2075,2023,2022-12-14,Queens (NC),78,ETSU,75
2076,2023,2022-12-14,DePaul,55,Duquesne,66
2077,2023,2022-12-14,Drexel,49,Seton Hall,66
2078,2023,2022-12-14,App State,66,Wake Forest,67
2079,2023,2022-12-14,Stetson,60,Col. of Charleston,65
2080,2023,2022-12-14,Miami (OH),76,Cincinnati,103
2081,2023,2022-12-14,Reinhardt,63,Jacksonville St.,97
2082,2023,2022-12-14,St. Thomas (FL),74,Fla. Atlantic,97
2083,2023,2022-12-14,Eastern Ky.,61,Northern Ky.,64
2084,2023,2022-12-14,South Carolina,70,UAB,84
2085,2023,2022-12-14,LIU,59,UAlbany,76
2086,2023,2022-12-14,SFA,80,Louisiana Tech,79
2087,2023,2022-12-14,Morehead St.,74,Ga. Southern,71
2088,2023,2022-12-14,CarolinaU,44,Gardner-Webb,120
2089,2023,2022-12-14,Ohio,48,Florida,82
2090,2023,2022-12-14,UCF,72,Ole Miss,61
2091,2023,2022-12-14,Sam Houston,79,ULM,53
2092,2023,2022-12-14,Mississippi St.,69,Jackson St.,59
2093,2023,2022-12-14,Ark.-Pine Bluff,56,Minnesota,72
2094,2023,2022-12-14,Tennessee Tech,63,Lipscomb,64
2095,2023,2022-12-14,Southeast Mo. St.,61,Arkansas St.,68
2096,2023,2022-12-14,Bowling Green,75,Norfolk St.,81
2097,2023,2022-12-14,Charleston So.,91,Tennessee St.,87
2098,2023,2022-12-14,Georgia St.,64,Auburn,72
2099,2023,2022-12-14,UC Riverside,65,Oregon,71
2100,2023,2022-12-14,Colo. Christian,74,Denver,85
2101,2023,2022-12-14,Coastal Carolina,87,South Dakota,86
2102,2023,2022-12-14,Western Ky.,83,Louisville,94
2103,2023,2022-12-14,UCLA,87,Maryland,60
2104,2023,2022-12-14,UC San Diego,56,Nevada,64
2105,2023,2022-12-14,New Mexico St.,68,Saint Mary's (CA),81
2106,2023,2022-12-14,Long Beach St.,78,Southern California,88
2107,2023,2022-12-15,Elon,63,Presbyterian,69
2108,2023,2022-12-15,North American,54,Rice,92
2109,2023,2022-12-15,Chattanooga,82,Middle Tenn.,73
2110,2023,2022-12-15,Lehigh,56,Wisconsin,78
2111,2023,2022-12-15,Stony Brook,55,Wagner,58
2112,2023,2022-12-15,St. Mary-Woods,42,Southern Ind.,84
2113,2023,2022-12-15,Louisiana,78,McNeese,70
2114,2023,2022-12-15,Southeastern La.,73,Nicholls,88
2115,2023,2022-12-15,Rust,75,Alabama A&M,97
2116,2023,2022-12-15,North Ala.,60,Colorado,84
2117,2023,2022-12-15,Southwestern Christ.,80,UTRGV,106
2118,2023,2022-12-15,Westminster (UT),68,Utah St.,106
2119,2023,2022-12-15,Western Ore.,64,BYU,97
2120,2023,2022-12-15,UC Irvine,74,Santa Clara,86
2121,2023,2022-12-15,Seattle U,58,Oregon St.,73
2122,2023,2022-12-16,Schreiner,69,A&M-Corpus Christi,104
2123,2023,2022-12-16,Xavier,102,Georgetown,89
2124,2023,2022-12-16,Bethune-Cookman,65,UIW,77
2125,2023,2022-12-16,Central Conn. St.,78,Manhattan,67
2126,2023,2022-12-16,Delaware,76,Princeton,69
2127,2023,2022-12-16,FGCU,71,St. Bonaventure,58
2128,2023,2022-12-16,Dartmouth,55,South Fla.,59
2129,2023,2022-12-16,Mississippi Val.,51,Tulsa,66
2130,2023,2022-12-16,Southern U.,81,Youngstown St.,85
2131,2023,2022-12-16,Austin Peay,60,Murray St.,68
2132,2023,2022-12-16,Antelope Valley,54,Utah Valley,80
2133,2023,2022-12-16,Missouri St.,77,Oral Roberts,80
2134,2023,2022-12-16,Green Bay,40,Stanford,85
2135,2023,2022-12-16,Chicago St.,52,Southern Ill.,63
2136,2023,2022-12-16,Creighton,58,Marquette,69
2137,2023,2022-12-16,Eureka,50,Western Ill.,79
2138,2023,2022-12-16,Northwest Indian,51,Idaho,125
2139,2023,2022-12-16,Weber St.,74,Cal Poly,45
2140,2023,2022-12-17,Missouri,68,UCF,66
2141,2023,2022-12-17,Indiana,62,Kansas,84
2142,2023,2022-12-17,Eastern Ill.,70,IUPUI,59
2143,2023,2022-12-17,Saint Francis (PA),76,Miami (FL),91
2144,2023,2022-12-17,Wake Forest,57,Rutgers,81
2145,2023,2022-12-17,Providence,71,Seton Hall,67
2146,2023,2022-12-17,Liberty,82,Bryant,62
2147,2023,2022-12-17,Towson,66,UNI,83
2148,2023,2022-12-17,Longwood,75,The Citadel,70
2149,2023,2022-12-17,North Florida,56,Pittsburgh,82
2150,2023,2022-12-17,Montana,81,Prairie View,76
2151,2023,2022-12-17,Gonzaga,100,Alabama,90
2152,2023,2022-12-17,UT Martin,75,Bowling Green,67
2153,2023,2022-12-17,Delaware St.,52,Drexel,85
2154,2023,2022-12-17,La Salle,60,Cincinnati,78
2155,2023,2022-12-17,East Carolina,64,South Carolina,56
2156,2023,2022-12-17,Indiana St.,86,Duquesne,92
2157,2023,2022-12-17,Charlotte,80,Monmouth,46
2158,2023,2022-12-17,Radford,65,Eastern Ky.,67
2159,2023,2022-12-17,SUNY Oneonta,58,Binghamton,86
2160,2023,2022-12-17,FIU,53,Fla. Atlantic,79
2161,2023,2022-12-17,Florida A&M,55,Louisville,61
2162,2023,2022-12-17,Alabama St.,60,Georgia Tech,96
2163,2023,2022-12-17,Houston,69,Virginia,61
2164,2023,2022-12-17,Georgia College,55,Kennesaw St.,79
2165,2023,2022-12-17,DePaul,45,Northwestern,83
2166,2023,2022-12-17,Montreat,65,Wofford,107
2167,2023,2022-12-17,N.C. Central,70,Gardner-Webb,72
2168,2023,2022-12-17,Ecclesia,50,Ark.-Pine Bluff,104
2169,2023,2022-12-17,Stetson,66,Ohio,85
2170,2023,2022-12-17,Morehead St.,52,Mercer,79
2171,2023,2022-12-17,Knox,42,Lindenwood,77
2172,2023,2022-12-17,Little Rock,62,Jacksonville St.,72
2173,2023,2022-12-17,Troy,77,Southeastern La.,71
2174,2023,2022-12-17,St. John's (NY),93,Florida St.,79
2175,2023,2022-12-17,Northwestern St.,73,Rice,110
2176,2023,2022-12-17,Bryan,78,Tennessee St.,99
2177,2023,2022-12-17,Ohio St.,84,North Carolina,89
2178,2023,2022-12-17,Northwestern Ohio,59,Wright St.,111
2179,2023,2022-12-17,Sam Houston,69,Texas St.,62
2180,2023,2022-12-17,Lamar University,59,ULM,83
2181,2023,2022-12-17,Campbell,53,Ga. Southern,54
2182,2023,2022-12-17,Cornell,63,Syracuse,78
2183,2023,2022-12-17,Central Ark.,66,Oklahoma,87
2184,2023,2022-12-17,Samford,61,South Carolina St.,62
2185,2023,2022-12-17,Nicholls,66,Mississippi St.,68
2186,2023,2022-12-17,Northern Ariz.,101,Southern Utah,106
2187,2023,2022-12-17,North Texas,62,Massachusetts,44
2188,2023,2022-12-17,Tulane,56,George Mason,62
2189,2023,2022-12-17,Illinois St.,69,Ball St.,83
2190,2023,2022-12-17,Toledo,85,Marshall,100
2191,2023,2022-12-17,Jackson St.,52,Texas Tech,102
2192,2023,2022-12-17,Bradley,57,Arkansas,76
2193,2023,2022-12-17,Villanova,71,Saint Joseph's,64
2194,2023,2022-12-17,UNC Asheville,74,ETSU,73
2195,2023,2022-12-17,St. Francis Brooklyn,67,Hartford,51
2196,2023,2022-12-17,Grambling,48,Virginia Tech,74
2197,2023,2022-12-17,Miami (OH),71,Bellarmine,67
2198,2023,2022-12-17,Clarks Summit,55,UMES,95
2199,2023,2022-12-17,Lipscomb,75,Michigan,83
2200,2023,2022-12-17,Western Caro.,75,Tennessee Tech,65
2201,2023,2022-12-17,Hampton,66,Norfolk St.,78
2202,2023,2022-12-17,Charleston So.,63,Jacksonville,72
2203,2023,2022-12-17,UC Davis,68,Eastern Wash.,79
2204,2023,2022-12-17,NIU,63,VCU,90
2205,2023,2022-12-17,Alabama A&M,47,Illinois,68
2206,2023,2022-12-17,Regent,32,App State,100
2207,2023,2022-12-17,SFA,70,Furman,72
2208,2023,2022-12-17,Temple,55,Ole Miss,63
2209,2023,2022-12-17,San Francisco,75,UNLV,73
2210,2023,2022-12-17,Occidental,55,UC San Diego,91
2211,2023,2022-12-17,UCLA,63,Kentucky,53
2212,2023,2022-12-17,Northwest Indian,59,Montana St.,144
2213,2023,2022-12-17,Utah,66,BYU,75
2214,2023,2022-12-17,Davidson,61,Purdue,69
2215,2023,2022-12-17,Texas Southern,66,N.C. A&T,67
2216,2023,2022-12-17,San Jose St.,58,Pacific,59
2217,2023,2022-12-17,UConn,68,Butler,46
2218,2023,2022-12-17,Saint Elizabeth,36,Lehigh,94
2219,2023,2022-12-17,Richmond,57,Clemson,85
2220,2023,2022-12-17,Winthrop,81,LSU,89
2221,2023,2022-12-17,Texas A&M,79,Memphis,83
2222,2023,2022-12-17,Nebraska,56,Kansas St.,71
2223,2023,2022-12-17,Sacramento St.,59,Fresno St.,53
2224,2023,2022-12-17,Portland,56,Oregon,78
2225,2023,2022-12-17,Pepperdine,73,Grand Canyon,83
2226,2023,2022-12-17,Louisiana Tech,55,UTEP,60
2227,2023,2022-12-17,Drake,75,Saint Louis,83
2228,2023,2022-12-17,Wyoming,49,Dayton,66
2229,2023,2022-12-17,Southeast Mo. St.,75,Iowa,106
2230,2023,2022-12-17,Oklahoma St.,59,Wichita St.,49
2231,2023,2022-12-17,Master's,58,Utah Tech,100
2232,2023,2022-12-17,Abilene Christian,65,CSU Bakersfield,59
2233,2023,2022-12-17,UC Santa Barbara,85,Portland St.,73
2234,2023,2022-12-17,Idaho St.,55,Washington,90
2235,2023,2022-12-17,NC State,70,Vanderbilt,66
2236,2023,2022-12-17,Tennessee,70,Arizona,75
2237,2023,2022-12-18,Howard,66,Harvard,54
2238,2023,2022-12-18,Washington Col.,54,Navy,93
2239,2023,2022-12-18,Canisius,67,Penn St.,97
2240,2023,2022-12-18,Western Mich.,57,Iowa St.,73
2241,2023,2022-12-18,Stanford,62,Texas,72
2242,2023,2022-12-18,William & Mary,62,UMBC,78
2243,2023,2022-12-18,Army West Point,59,Stony Brook,66
2244,2023,2022-12-18,Niagara,53,NJIT,62
2245,2023,2022-12-18,Quinnipiac,56,Saint Peter's,63
2246,2023,2022-12-18,Coast Guard,45,Fairfield,86
2247,2023,2022-12-18,Merrimack,55,Bucknell,61
2248,2023,2022-12-18,Robert Morris,68,Mount St. Mary's,59
2249,2023,2022-12-18,High Point,82,UNCW,85
2250,2023,2022-12-18,Norfolk St.,70,N.C. A&T,66
2251,2023,2022-12-18,Elon,66,Valparaiso,71
2252,2023,2022-12-18,Northeastern,73,UIC,81
2253,2023,2022-12-18,Miami-Hamilton,41,Northern Ky.,81
2254,2023,2022-12-18,Belmont,83,Chattanooga,79
2255,2023,2022-12-18,Rhode Island,66,Georgia St.,75
2256,2023,2022-12-18,UAlbany,56,Loyola Chicago,68
2257,2023,2022-12-18,LIU,79,James Madison,115
2258,2023,2022-12-18,McNeese,67,Southern Miss.,86
2259,2023,2022-12-18,Warren Wilson,48,UNC Greensboro,120
2260,2023,2022-12-18,Green Bay,56,Oregon St.,65
2261,2023,2022-12-18,Detroit Mercy,77,Eastern Mich.,79
2262,2023,2022-12-18,Tarleton St.,67,Air Force,81
2263,2023,2022-12-18,Bethune-Cookman,69,UTSA,90
2264,2023,2022-12-18,Oakland,57,Boise St.,77
2265,2023,2022-12-18,IIT,78,SIUE,93
2266,2023,2022-12-18,Southern U.,66,UAB,92
2267,2023,2022-12-18,Texas Southern,82,Hampton,77
2268,2023,2022-12-18,Concord,56,Kent St.,106
2269,2023,2022-12-18,Buffalo,78,West Virginia,96
2270,2023,2022-12-18,Cleveland St.,59,LMU (CA),70
2271,2023,2022-12-18,California,62,Santa Clara,71
2272,2023,2022-12-18,Northern Colo.,77,Colorado,88
2273,2023,2022-12-18,Auburn,71,Southern California,74
2274,2023,2022-12-18,Notre Dame,62,Georgia,77
2275,2023,2022-12-18,Northern N.M.,53,New Mexico St.,95
2276,2023,2022-12-18,Alcorn,58,Seattle U,72
2277,2023,2022-12-18,Mississippi Val.,43,TCU,88
2278,2023,2022-12-18,Central Mich.,58,Missouri St.,79
2279,2023,2022-12-18,Iona,74,New Mexico,82
2280,2023,2022-12-18,San Diego,67,Arizona St.,91
2281,2023,2022-12-18,Houston Christian,90,UTRGV,100
2282,2023,2022-12-18,Colorado St.,62,Saint Mary's (CA),60
2283,2023,2022-12-18,Sonoma St.,67,California Baptist,88
2284,2023,2022-12-18,Washington St.,59,Baylor,65
2285,2023,2022-12-19,Bob Jones,55,Gardner-Webb,116
2286,2023,2022-12-19,Fairmont St.,74,Bowling Green,93
2287,2023,2022-12-19,Cal State LA,69,Pepperdine,92
2288,2023,2022-12-19,Southern Ind.,87,IUPUI,74
2289,2023,2022-12-19,Manhattan,80,Marist,69
2290,2023,2022-12-19,Allen,70,Presbyterian,90
2291,2023,2022-12-19,Sacred Heart,59,Saint Joseph's,77
2292,2023,2022-12-19,Delaware,60,Rider,59
2293,2023,2022-12-19,Tex. A&M-Commerce,68,Purdue Fort Wayne,85
2294,2023,2022-12-19,Anderson (SC),79,Furman,106
2295,2023,2022-12-19,St. Bonaventure,70,Siena,76
2296,2023,2022-12-19,Trinity Baptist,46,Nicholls,90
2297,2023,2022-12-19,Hofstra,70,South Fla.,77
2298,2023,2022-12-19,Davis & Elkins,66,North Florida,105
2299,2023,2022-12-19,Crowley's Ridge,59,UT Martin,120
2300,2023,2022-12-19,North Dakota St.,60,Western Ill.,79
2301,2023,2022-12-19,Glenville St.,73,Marshall,99
2302,2023,2022-12-19,Holy Cross,60,New Hampshire,78
2303,2023,2022-12-19,Maine,55,Akron,87
2304,2023,2022-12-19,Grambling,56,Liberty,75
2305,2023,2022-12-19,North American,51,SFA,83
2306,2023,2022-12-19,Col. of Charleston,83,Coastal Carolina,69
2307,2023,2022-12-19,North Dakota,62,St. Thomas (MN),75
2308,2023,2022-12-19,Dillard,71,New Orleans,79
2309,2023,2022-12-19,Spring Hill,53,South Alabama,82
2310,2023,2022-12-19,Stonehill,50,Bradley,79
2311,2023,2022-12-19,South Dakota,45,Kansas City,62
2312,2023,2022-12-19,Denver,66,Omaha,83
2313,2023,2022-12-19,South Dakota St.,40,Oral Roberts,79
2314,2023,2022-12-19,Alabama St.,65,Arkansas St.,72
2315,2023,2022-12-19,Jarvis Christian,64,Rice,109
2316,2023,2022-12-19,Chicago St.,52,Illinois St.,66
2317,2023,2022-12-19,Weber St.,75,Utah St.,72
2318,2023,2022-12-19,Westmont,53,Utah Tech,80
2319,2023,2022-12-19,UT Arlington,68,San Francisco,63
2320,2023,2022-12-19,LIFE Pacific,52,Long Beach St.,97
2321,2023,2022-12-19,San Diego Christian,35,Cal St. Fullerton,87
2322,2023,2022-12-19,Idaho,76,CSUN,73
2323,2023,2022-12-20,Jacksonville,66,ULM,55
2324,2023,2022-12-20,South Carolina St.,77,Longwood,104
2325,2023,2022-12-20,Toledo,84,Vermont,72
2326,2023,2022-12-20,Wofford,67,Texas A&M,62
2327,2023,2022-12-20,UAlbany,83,NIU,78
2328,2023,2022-12-20,Toccoa Falls,50,Western Caro.,117
2329,2023,2022-12-20,North Ala.,66,Ole Miss,65
2330,2023,2022-12-20,A&M-Corpus Christi,58,Oklahoma St.,81
2331,2023,2022-12-20,Brescia,83,Tennessee St.,98
2332,2023,2022-12-20,Tex. A&M-Commerce,52,IUPUI,62
2333,2023,2022-12-20,Mississippi St.,52,Drake,58
2334,2023,2022-12-20,Lehigh,64,Cornell,96
2335,2023,2022-12-20,Arlington Baptist,26,Sam Houston,107
2336,2023,2022-12-20,Lipscomb,75,Louisville,67
2337,2023,2022-12-20,Wagner,58,Delaware St.,51
2338,2023,2022-12-20,Northwest Indian,54,Eastern Wash.,130
2339,2023,2022-12-20,Georgetown,73,UConn,84
2340,2023,2022-12-20,Duke,70,Wake Forest,81
2341,2023,2022-12-20,Elon,72,Indiana,96
2342,2023,2022-12-20,Alcorn,46,Dayton,88
2343,2023,2022-12-20,The Citadel,74,N.C. Central,81
2344,2023,2022-12-20,Southern Ind.,59,Purdue Fort Wayne,83
2345,2023,2022-12-20,Dartmouth,57,Massachusetts,68
2346,2023,2022-12-20,Army West Point,66,Central Conn. St.,55
2347,2023,2022-12-20,Marquette,98,Providence,103
2348,2023,2022-12-20,Ky. Christian,72,Tennessee Tech,104
2349,2023,2022-12-20,USC Upstate,56,Kennesaw St.,65
2350,2023,2022-12-20,Jackson St.,64,Alabama,84
2351,2023,2022-12-20,UMES,86,Temple,78
2352,2023,2022-12-20,Central Ark.,66,Little Rock,75
2353,2023,2022-12-20,Queens (NC),65,Nebraska,75
2354,2023,2022-12-20,Air Force,67,Northern Colo.,65
2355,2023,2022-12-20,Idaho St.,66,Grand Canyon,68
2356,2023,2022-12-20,Pacific,74,Lamar University,65
2357,2023,2022-12-20,Northwestern St.,48,Baylor,58
2358,2023,2022-12-20,Seton Hall,70,Xavier,73
2359,2023,2022-12-20,Virginia,64,Miami (FL),66
2360,2023,2022-12-20,Montana St.,64,Arizona,85
2361,2023,2022-12-20,Montana,75,Gonzaga,85
2362,2023,2022-12-20,Lindenwood,61,BYU,90
2363,2023,2022-12-20,Prairie View,63,New Mexico,94
2364,2023,2022-12-20,UIC,54,Northwestern,92
2365,2023,2022-12-20,Pittsburgh,84,Syracuse,82
2366,2023,2022-12-20,Oklahoma,62,Florida,53
2367,2023,2022-12-20,Harvard,62,UC Irvine,57
2368,2023,2022-12-20,Cal Poly,43,San Jose St.,65
2369,2023,2022-12-20,San Diego,92,UC Riverside,84
2370,2023,2022-12-20,Fresno St.,56,CSU Bakersfield,48
2371,2023,2022-12-20,UC San Diego,46,San Diego St.,62
2372,2023,2022-12-20,Utah Valley,77,Oregon,72
2373,2023,2022-12-21,James Madison,100,Coppin St.,107
2374,2023,2022-12-21,Toccoa Falls,52,Georgia St.,91
2375,2023,2022-12-21,Mid-Atlantic Christ.,50,Liberty,88
2376,2023,2022-12-21,Alice Lloyd,50,Morehead St.,66
2377,2023,2022-12-21,Jarvis Christian,52,Louisiana Tech,108
2378,2023,2022-12-21,Stonehill,67,Valparaiso,77
2379,2023,2022-12-21,Siena Heights,41,Western Mich.,61
2380,2023,2022-12-21,Northeastern,73,Davidson,70
2381,2023,2022-12-21,North Dakota St.,68,St. Thomas (MN),78
2382,2023,2022-12-21,Jacksonville St.,66,South Alabama,71
2383,2023,2022-12-21,Williams Baptist,45,North Ala.,83
2384,2023,2022-12-21,St. Ambrose,48,Drake,124
2385,2023,2022-12-21,Lafayette,90,La Salle,65
2386,2023,2022-12-21,Houston Christian,67,Texas Tech,111
2387,2023,2022-12-21,Winthrop,57,Duquesne,74
2388,2023,2022-12-21,Randolph,56,William & Mary,90
2389,2023,2022-12-21,UNCW,74,Campbell,66
2390,2023,2022-12-21,Mount St. Mary's,62,Howard,63
2391,2023,2022-12-21,Radford,65,Kansas St.,73
2392,2023,2022-12-21,Chattanooga,65,Georgia,72
2393,2023,2022-12-21,Science & Arts Okla.,72,Texas St.,87
2394,2023,2022-12-21,Eastern Ill.,92,Iowa,83
2395,2023,2022-12-21,George Mason,77,Old Dominion,78
2396,2023,2022-12-21,Boston U.,60,UMass Lowell,68
2397,2023,2022-12-21,Norfolk St.,66,Nevada,78
2398,2023,2022-12-21,UC Davis,54,UCLA,81
2399,2023,2022-12-21,Austin Peay,44,Tennessee,86
2400,2023,2022-12-21,High Point,49,East Carolina,60
2401,2023,2022-12-21,SUNY Canton,62,Buffalo,129
2402,2023,2022-12-21,App State,50,UC Santa Barbara,61
2403,2023,2022-12-21,Oakland,54,Michigan St.,67
